table name,column name,data type,max length,precision,scale,is nullable
RiskTreatmentPlanImportStagingRecord,HasError,bit,1,1,0,0
RiskTreatmentPlanImportStagingRecord,ErrorMessage,nvarchar,-1,0,0,1
RiskTreatmentPlanImportStagingRecord,IsExists,bit,1,1,0,0
RiskTreatmentPlanImportStagingRecord,IsDuplicate,bit,1,1,0,0
RiskTreatmentPlanImportStagingRecord,IsImported,bit,1,1,0,0
RiskTreatmentPlanImportStagingRecord,ImportFileLogId,bigint,8,19,0,0
RiskTreatmentPlanImportStagingRecord,CreationTime,datetime2,8,27,7,0
RiskTreatmentPlanImportStagingRecord,CreatorUserId,bigint,8,19,0,1
RiskTreatmentPlanOwner,Id,int,4,10,0,0
RiskTreatmentPlanOwner,CreationTime,datetime2,8,27,7,0
RiskTreatmentPlanOwner,CreatorUserId,bigint,8,19,0,1
RiskTreatmentPlanOwner,LastModificationTime,datetime2,8,27,7,1
RiskTreatmentPlanOwner,LastModifierUserId,bigint,8,19,0,1
RiskTreatmentPlanOwner,IsDeleted,bit,1,1,0,0
RiskTreatmentPlanOwner,DeleterUserId,bigint,8,19,0,1
RiskTreatmentPlanOwner,DeletionTime,datetime2,8,27,7,1
RiskTreatmentPlanOwner,TenantId,int,4,10,0,0
RiskTreatmentPlanOwner,RiskTreatmentPlanId,int,4,10,0,0
RiskTreatmentPlanOwner,UserId,bigint,8,19,0,1
RiskTreatmentPlanOwner,OrganizationUnitId,bigint,8,19,0,1
RiskTreatmentPlanOwner,Uuid,uniqueidentifier,16,0,0,0
RiskTreatmentPlanPolicy,Id,int,4,10,0,0
RiskTreatmentPlanPolicy,CreationTime,datetime2,8,27,7,0
RiskTreatmentPlanPolicy,CreatorUserId,bigint,8,19,0,1
RiskTreatmentPlanPolicy,LastModificationTime,datetime2,8,27,7,1
RiskTreatmentPlanPolicy,LastModifierUserId,bigint,8,19,0,1
RiskTreatmentPlanPolicy,IsDeleted,bit,1,1,0,0
RiskTreatmentPlanPolicy,DeleterUserId,bigint,8,19,0,1
RiskTreatmentPlanPolicy,DeletionTime,datetime2,8,27,7,1
RiskTreatmentPlanPolicy,PolicyId,bigint,8,19,0,0
RiskTreatmentPlanPolicy,RiskTreatmentPlanId,int,4,10,0,0
RiskTreatmentPlanPolicy,TenantId,int,4,10,0,0
RiskTreatmentPlanProvision,Id,int,4,10,0,0
RiskTreatmentPlanProvision,CreationTime,datetime2,8,27,7,0
RiskTreatmentPlanProvision,CreatorUserId,bigint,8,19,0,1
RiskTreatmentPlanProvision,LastModificationTime,datetime2,8,27,7,1
RiskTreatmentPlanProvision,LastModifierUserId,bigint,8,19,0,1
RiskTreatmentPlanProvision,IsDeleted,bit,1,1,0,0
RiskTreatmentPlanProvision,DeleterUserId,bigint,8,19,0,1
RiskTreatmentPlanProvision,DeletionTime,datetime2,8,27,7,1
RiskTreatmentPlanProvision,TenantId,int,4,10,0,0
RiskTreatmentPlanProvision,AuthorityProvisionId,int,4,10,0,0
RiskTreatmentPlanProvision,RiskTreatmentPlanId,int,4,10,0,0
RiskTreatmentPlanProvision,ShowInLinkedTreatmentPlans,bit,1,1,0,0
RiskUser,Id,int,4,10,0,0
RiskUser,CreationTime,datetime2,8,27,7,0
RiskUser,CreatorUserId,bigint,8,19,0,1
RiskUser,LastModificationTime,datetime2,8,27,7,1
RiskUser,LastModifierUserId,bigint,8,19,0,1
RiskUser,IsDeleted,bit,1,1,0,0
RiskUser,DeleterUserId,bigint,8,19,0,1
RiskUser,DeletionTime,datetime2,8,27,7,1
RiskUser,RiskId,int,4,10,0,0
RiskUser,UserId,bigint,8,19,0,1
RiskUser,OrganizationUnitId,bigint,8,19,0,1
RiskUser,TenantId,int,4,10,0,0
RiskUser,Uuid,uniqueidentifier,16,0,0,0
RiskUserInvite,Id,int,4,10,0,0
RiskUserInvite,CreationTime,datetime2,8,27,7,0
RiskUserInvite,CreatorUserId,bigint,8,19,0,1
RiskUserInvite,TenantId,int,4,10,0,0
RiskUserInvite,Message,nvarchar,-1,0,0,1
RiskUserInvite,UserId,bigint,8,19,0,1
RiskUserInvite,RiskId,int,4,10,0,0
RiskUserInvite,OrganizationUnitId,bigint,8,19,0,1
Rpt_TenantVendorGroup,Id,bigint,8,19,0,0
Rpt_TenantVendorGroup,TenantId,int,4,10,0,0
Rpt_TenantVendorGroup,VendorGroupId,bigint,8,19,0,0
Rpt_TenantVendorGroup,SpokeId,bigint,8,19,0,0
Rpt_TenantVendorGroup,CreationTime,datetime2,8,27,7,0
Rpt_TenantVendorGroup,CreatorUserId,bigint,8,19,0,1
Rpt_TenantVendorGroup,LastModificationTime,datetime2,8,27,7,1
Rpt_TenantVendorGroup,LastModifierUserId,bigint,8,19,0,1
Rpt_TenantVendorGroup,IsDeleted,bit,1,1,0,0
Rpt_TenantVendorGroup,DeleterUserId,bigint,8,19,0,1
Rpt_TenantVendorGroup,DeletionTime,datetime2,8,27,7,1
Rpt_VendorGroup,Id,bigint,8,19,0,0
Rpt_VendorGroup,TenantId,int,4,10,0,0
Rpt_VendorGroup,VendorGroupId,bigint,8,19,0,0
Rpt_VendorGroup,PathLevel,int,4,10,0,0
Rpt_VendorGroup,Level1Group,nvarchar,-1,0,0,1
Rpt_VendorGroup,Level2Group,nvarchar,-1,0,0,1
Rpt_VendorGroup,Level3PlusGroups,nvarchar,-1,0,0,1
Rpt_VendorGroup,CreationTime,datetime2,8,27,7,0
Rpt_VendorGroup,CreatorUserId,bigint,8,19,0,1
Rpt_VendorGroup,LastModificationTime,datetime2,8,27,7,1
Rpt_VendorGroup,LastModifierUserId,bigint,8,19,0,1
Rpt_VendorGroup,IsDeleted,bit,1,1,0,0
Rpt_VendorGroup,DeleterUserId,bigint,8,19,0,1
Rpt_VendorGroup,DeletionTime,datetime2,8,27,7,1
Rule,Id,bigint,8,19,0,0
Rule,EntityId,bigint,8,19,0,0
Rule,EntityType,int,4,10,0,0
Rule,RuleType,int,4,10,0,0
Rule,TenantId,int,4,10,0,0
Rule,ConditionsJson,nvarchar,-1,0,0,1
Rule,ActionsJson,nvarchar,-1,0,0,1
Rule,Uuid,uniqueidentifier,16,0,0,0
Rule,CreationTime,datetime2,8,27,7,0
Rule,CreatorUserId,bigint,8,19,0,1
Rule,LastModificationTime,datetime2,8,27,7,1
Rule,LastModifierUserId,bigint,8,19,0,1
Rule,IsDeleted,bit,1,1,0,0
Rule,DeleterUserId,bigint,8,19,0,1
Rule,DeletionTime,datetime2,8,27,7,1
Rule,Name,nvarchar,2000,0,0,1
Rule,Order,int,4,10,0,0
ScheduledTenantEditions,Id,int,4,10,0,0
ScheduledTenantEditions,CreationTime,datetime2,8,27,7,0
ScheduledTenantEditions,CreatorUserId,bigint,8,19,0,1
ScheduledTenantEditions,LastModificationTime,datetime2,8,27,7,1
ScheduledTenantEditions,LastModifierUserId,bigint,8,19,0,1
ScheduledTenantEditions,IsDeleted,bit,1,1,0,0
ScheduledTenantEditions,DeleterUserId,bigint,8,19,0,1
ScheduledTenantEditions,DeletionTime,datetime2,8,27,7,1
ScheduledTenantEditions,TenantId,int,4,10,0,0
ScheduledTenantEditions,EditionId,int,4,10,0,0
ScheduledTenantEditions,SubscriptionStartDateUtc,datetime2,8,27,7,0
ScheduledTenantEditions,ExternalPlanId,nvarchar,-1,0,0,1
ScheduledTenantEditions,IsActive,bit,1,1,0,0
ScheduledTenantEditions,ExternalSubscriptionId,nvarchar,-1,0,0,1
Schema,Version,int,4,10,0,0
Server,Id,nvarchar,200,0,0,0
Server,Data,nvarchar,-1,0,0,1
Server,LastHeartbeat,datetime,8,23,3,0
ServiceProviderClientIndustry,Id,bigint,8,19,0,0
ServiceProviderClientIndustry,TenantId,int,4,10,0,0
ServiceProviderClientIndustry,IndustryId,int,4,10,0,0
Set,Id,int,4,10,0,0
Set,Key,nvarchar,200,0,0,0
Set,Score,float,8,53,0,0
Set,Value,nvarchar,512,0,0,0
Set,ExpireAt,datetime,8,23,3,1
Signature,Id,int,4,10,0,0
Signature,CreationTime,datetime2,8,27,7,0
Signature,CreatorUserId,bigint,8,19,0,1
Signature,LastModificationTime,datetime2,8,27,7,1
Signature,LastModifierUserId,bigint,8,19,0,1
Signature,IsDeleted,bit,1,1,0,0
Signature,DeleterUserId,bigint,8,19,0,1
Signature,DeletionTime,datetime2,8,27,7,1
Signature,Signed,bit,1,1,0,0
Signature,DateSigned,datetime2,8,27,7,0
Signature,UserId,bigint,8,19,0,0
Signature,AccountabilityStatementId,int,4,10,0,0
Signature,TenantId,int,4,10,0,0
SourceTool,Id,int,4,10,0,0
SourceTool,CreationTime,datetime2,8,27,7,0
SourceTool,CreatorUserId,bigint,8,19,0,1
SourceTool,LastModificationTime,datetime2,8,27,7,1
SourceTool,LastModifierUserId,bigint,8,19,0,1
SourceTool,IsDeleted,bit,1,1,0,0
SourceTool,DeleterUserId,bigint,8,19,0,1
SourceTool,DeletionTime,datetime2,8,27,7,1
SourceTool,TenantId,int,4,10,0,1
SourceTool,Name,varchar,50,0,0,1
SourceTool,Uuid,uniqueidentifier,16,0,0,0
SourceType,Id,int,4,10,0,0
SourceType,CreationTime,datetime2,8,27,7,0
SourceType,CreatorUserId,bigint,8,19,0,1
SourceType,LastModificationTime,datetime2,8,27,7,1
SourceType,LastModifierUserId,bigint,8,19,0,1
SourceType,IsDeleted,bit,1,1,0,0
SourceType,DeleterUserId,bigint,8,19,0,1
SourceType,DeletionTime,datetime2,8,27,7,1
SourceType,TenantId,int,4,10,0,1
SourceType,Name,varchar,50,0,0,1
SourceType,Uuid,uniqueidentifier,16,0,0,0
State,Id,int,4,10,0,0
State,JobId,int,4,10,0,0
State,Name,nvarchar,40,0,0,0
State,Reason,nvarchar,200,0,0,1
State,CreatedAt,datetime,8,23,3,0
State,Data,nvarchar,-1,0,0,1
Statement,Id,bigint,8,19,0,0
Statement,CreationTime,datetime2,8,27,7,0
Statement,CreatorUserId,bigint,8,19,0,1
Statement,LastModificationTime,datetime2,8,27,7,1
Statement,LastModifierUserId,bigint,8,19,0,1
Statement,IsDeleted,bit,1,1,0,0
Statement,DeleterUserId,bigint,8,19,0,1
Statement,DeletionTime,datetime2,8,27,7,1
Statement,TenantId,int,4,10,0,0
Statement,Title,nvarchar,-1,0,0,1
Statement,Description,nvarchar,-1,0,0,1
Statement,DueDate,datetime2,8,27,7,1
Statement,Time,datetime2,8,27,7,1
Statement,Status,int,4,10,0,0
Statement,PublishedDate,datetime2,8,27,7,1
Statement,HasPeriod,bit,1,1,0,1
Statement,Period,int,4,10,0,1
Statement,PeriodicStatementId,bigint,8,19,0,1
Statement,PeriodStartDate,datetime2,8,27,7,1
Statement,TemplateStatementId,bigint,8,19,0,1
Statement,Version,int,4,10,0,1
Statement,ParentStatementId,bigint,8,19,0,1
Statement,RootStatementId,bigint,8,19,0,1
Statement,Order,int,4,10,0,1
Statement,ActionStatus,int,4,10,0,0
Statement,Uuid,uniqueidentifier,16,0,0,0
StatementComment,Id,bigint,8,19,0,0
StatementComment,CreationTime,datetime2,8,27,7,0
StatementComment,CreatorUserId,bigint,8,19,0,1
StatementComment,LastModificationTime,datetime2,8,27,7,1
StatementComment,LastModifierUserId,bigint,8,19,0,1
StatementComment,IsDeleted,bit,1,1,0,0
StatementComment,DeleterUserId,bigint,8,19,0,1
StatementComment,DeletionTime,datetime2,8,27,7,1
StatementComment,TenantId,int,4,10,0,0
StatementComment,Comment,nvarchar,-1,0,0,1
StatementComment,UserId,bigint,8,19,0,1
StatementComment,StatementId,bigint,8,19,0,0
StatementComment,RiskStatus,int,4,10,0,0
StatementComment,Uuid,uniqueidentifier,16,0,0,0
StatementControl,Id,bigint,8,19,0,0
StatementControl,CreationTime,datetime2,8,27,7,0
StatementControl,CreatorUserId,bigint,8,19,0,1
StatementControl,LastModificationTime,datetime2,8,27,7,1
StatementControl,LastModifierUserId,bigint,8,19,0,1
StatementControl,IsDeleted,bit,1,1,0,0
StatementControl,DeleterUserId,bigint,8,19,0,1
StatementControl,DeletionTime,datetime2,8,27,7,1
StatementControl,ControlId,int,4,10,0,0
StatementControl,StatementId,bigint,8,19,0,0
StatementControl,TenantId,int,4,10,0,0
StatementControl,Uuid,uniqueidentifier,16,0,0,0
StatementMember,Id,bigint,8,19,0,0
StatementMember,CreationTime,datetime2,8,27,7,0
StatementMember,CreatorUserId,bigint,8,19,0,1
StatementMember,LastModificationTime,datetime2,8,27,7,1
StatementMember,LastModifierUserId,bigint,8,19,0,1
StatementMember,IsDeleted,bit,1,1,0,0
StatementMember,DeleterUserId,bigint,8,19,0,1
StatementMember,DeletionTime,datetime2,8,27,7,1
StatementMember,TenantId,int,4,10,0,0
StatementMember,StatementId,bigint,8,19,0,0
StatementMember,UserId,bigint,8,19,0,1
StatementMember,OrganizationUnitId,bigint,8,19,0,1
StatementMember,Uuid,uniqueidentifier,16,0,0,0
StatementOwner,Id,bigint,8,19,0,0
StatementOwner,CreationTime,datetime2,8,27,7,0
StatementOwner,CreatorUserId,bigint,8,19,0,1
StatementOwner,LastModificationTime,datetime2,8,27,7,1
StatementOwner,LastModifierUserId,bigint,8,19,0,1
StatementOwner,IsDeleted,bit,1,1,0,0
StatementOwner,DeleterUserId,bigint,8,19,0,1
StatementOwner,DeletionTime,datetime2,8,27,7,1
StatementOwner,TenantId,int,4,10,0,0
StatementOwner,StatementId,bigint,8,19,0,0
StatementOwner,UserId,bigint,8,19,0,1
StatementOwner,OrganizationUnitId,bigint,8,19,0,1
StatementOwner,Uuid,uniqueidentifier,16,0,0,0
StatementPolicy,Id,bigint,8,19,0,0
StatementPolicy,CreationTime,datetime2,8,27,7,0
StatementPolicy,CreatorUserId,bigint,8,19,0,1
StatementPolicy,LastModificationTime,datetime2,8,27,7,1
StatementPolicy,LastModifierUserId,bigint,8,19,0,1
StatementPolicy,IsDeleted,bit,1,1,0,0
StatementPolicy,DeleterUserId,bigint,8,19,0,1
StatementPolicy,DeletionTime,datetime2,8,27,7,1
StatementPolicy,PolicyId,bigint,8,19,0,0
StatementPolicy,StatementId,bigint,8,19,0,0
StatementPolicy,TenantId,int,4,10,0,0
StatementPolicy,Uuid,uniqueidentifier,16,0,0,0
StatementResponse,Id,bigint,8,19,0,0
StatementResponse,CreationTime,datetime2,8,27,7,0
StatementResponse,CreatorUserId,bigint,8,19,0,1
StatementResponse,LastModificationTime,datetime2,8,27,7,1
StatementResponse,LastModifierUserId,bigint,8,19,0,1
StatementResponse,IsDeleted,bit,1,1,0,0
StatementResponse,DeleterUserId,bigint,8,19,0,1
StatementResponse,DeletionTime,datetime2,8,27,7,1
StatementResponse,TenantId,int,4,10,0,0
StatementResponse,StatementDueDate,datetime2,8,27,7,1
StatementResponse,Response,nvarchar,-1,0,0,1
StatementResponse,StatementId,bigint,8,19,0,0
StatementResponse,UserId,bigint,8,19,0,0
StatementResponse,Status,int,4,10,0,0
StatementResponse,IsDeprecated,bit,1,1,0,0
StatementResponse,CompletedDate,datetime2,8,27,7,1
StatementResponse,DeletedForAssigneeRemoved,bit,1,1,0,0
StatementResponse,Uuid,uniqueidentifier,16,0,0,0
StatementResponseComment,Id,bigint,8,19,0,0
StatementResponseComment,CreationTime,datetime2,8,27,7,0
StatementResponseComment,CreatorUserId,bigint,8,19,0,1
StatementResponseComment,LastModificationTime,datetime2,8,27,7,1
StatementResponseComment,LastModifierUserId,bigint,8,19,0,1
StatementResponseComment,IsDeleted,bit,1,1,0,0
StatementResponseComment,DeleterUserId,bigint,8,19,0,1
StatementResponseComment,DeletionTime,datetime2,8,27,7,1
StatementResponseComment,TenantId,int,4,10,0,0
StatementResponseComment,Comment,nvarchar,-1,0,0,1
StatementResponseComment,UserId,bigint,8,19,0,1
StatementResponseComment,StatementResponseId,bigint,8,19,0,0
StatementResponseComment,Uuid,uniqueidentifier,16,0,0,0
StatementResponseDocument,Id,int,4,10,0,0
StatementResponseDocument,CreationTime,datetime2,8,27,7,0
StatementResponseDocument,CreatorUserId,bigint,8,19,0,1
StatementResponseDocument,LastModificationTime,datetime2,8,27,7,1
StatementResponseDocument,LastModifierUserId,bigint,8,19,0,1
StatementResponseDocument,IsDeleted,bit,1,1,0,0
StatementResponseDocument,DeleterUserId,bigint,8,19,0,1
StatementResponseDocument,DeletionTime,datetime2,8,27,7,1
StatementResponseDocument,TenantId,int,4,10,0,0
StatementResponseDocument,FileName,nvarchar,-1,0,0,1
StatementResponseDocument,Fileurl,nvarchar,-1,0,0,1
StatementResponseDocument,LastUpload,datetime2,8,27,7,0
StatementResponseDocument,StatementResponseId,bigint,8,19,0,0
StatementResponseDocument,UserId,bigint,8,19,0,0
StatementResponseDocument,DisplayFileName,nvarchar,-1,0,0,1
StatementResponseDocument,Uuid,uniqueidentifier,16,0,0,0
StatusLists,Id,bigint,8,19,0,0
StatusLists,CreationTime,datetime2,8,27,7,0
StatusLists,CreatorUserId,bigint,8,19,0,1
StatusLists,LastModificationTime,datetime2,8,27,7,1
StatusLists,LastModifierUserId,bigint,8,19,0,1
StatusLists,IsDeleted,bit,1,1,0,0
StatusLists,DeleterUserId,bigint,8,19,0,1
StatusLists,DeletionTime,datetime2,8,27,7,1
StatusLists,TenantId,int,4,10,0,0
StatusLists,Name,nvarchar,-1,0,0,1
StatusLists,Reference,int,4,10,0,0
StatusLists,IsClosedActionStatus,bit,1,1,0,0
StatusLists,StatusOrder,int,4,10,0,1
StatusLists,Uuid,uniqueidentifier,16,0,0,0
Tags,Id,int,4,10,0,0
Tags,CreationTime,datetime2,8,27,7,0
Tags,CreatorUserId,bigint,8,19,0,1
Tags,LastModificationTime,datetime2,8,27,7,1
Tags,LastModifierUserId,bigint,8,19,0,1
Tags,IsDeleted,bit,1,1,0,0
Tags,DeleterUserId,bigint,8,19,0,1
Tags,DeletionTime,datetime2,8,27,7,1
Tags,Name,nvarchar,-1,0,0,1
Tags,Description,nvarchar,-1,0,0,1
Tags,Type,int,4,10,0,0
Tags,TenantId,int,4,10,0,0
Tags,Uuid,uniqueidentifier,16,0,0,0
Team,Id,int,4,10,0,0
Team,CreationTime,datetime2,8,27,7,0
Team,CreatorUserId,bigint,8,19,0,1
Team,LastModificationTime,datetime2,8,27,7,1
Team,LastModifierUserId,bigint,8,19,0,1
Team,IsDeleted,bit,1,1,0,0
Team,DeleterUserId,bigint,8,19,0,1
Team,DeletionTime,datetime2,8,27,7,1
Team,TenantId,int,4,10,0,0
Team,Name,nvarchar,-1,0,0,1
Team,Description,nvarchar,-1,0,0,1
Team,JurisdictionId,int,4,10,0,0
Team,OrgChartJsonData,nvarchar,-1,0,0,1
TeamRiskIdentification,Id,int,4,10,0,0
TeamRiskIdentification,CreationTime,datetime2,8,27,7,0
TeamRiskIdentification,CreatorUserId,bigint,8,19,0,1
TeamRiskIdentification,LastModificationTime,datetime2,8,27,7,1
TeamRiskIdentification,LastModifierUserId,bigint,8,19,0,1
TeamRiskIdentification,UserId,bigint,8,19,0,0
TeamRiskIdentification,AbstractRiskId,int,4,10,0,0
TeamRiskIdentification,RiskReviewId,int,4,10,0,0
TeamRiskIdentification,IdentificationStatus,int,4,10,0,0
TeamRiskIdentification,TenantId,int,4,10,0,0
TeamRiskIdentification,IsSyncedWithGraphDb,bit,1,1,0,0
TeamRiskRating,Id,int,4,10,0,0
TeamRiskRating,CreationTime,datetime2,8,27,7,0
TeamRiskRating,CreatorUserId,bigint,8,19,0,1
TeamRiskRating,LastModificationTime,datetime2,8,27,7,1
TeamRiskRating,LastModifierUserId,bigint,8,19,0,1
TeamRiskRating,XAxisThirdPartyAttributeId,int,4,10,0,0
TeamRiskRating,YAxisThirdPartyAttributeId,int,4,10,0,0
TeamRiskRating,RiskRatingId,int,4,10,0,1
TeamRiskRating,UserId,bigint,8,19,0,0
TeamRiskRating,RiskId,int,4,10,0,0
TeamRiskRating,TenantId,int,4,10,0,0
TeamRiskRating,IsSyncedWithGraphDb,bit,1,1,0,0
TeamRiskRating,DeleterUserId,bigint,8,19,0,1
TeamRiskRating,DeletionTime,datetime2,8,27,7,1
TeamRiskRating,IsDeleted,bit,1,1,0,0
TenantAddOnFeatures,Id,int,4,10,0,0
TenantAddOnFeatures,CreationTime,datetime2,8,27,7,0
TenantAddOnFeatures,CreatorUserId,bigint,8,19,0,1
TenantAddOnFeatures,LastModificationTime,datetime2,8,27,7,1
TenantAddOnFeatures,LastModifierUserId,bigint,8,19,0,1
TenantAddOnFeatures,IsDeleted,bit,1,1,0,0
TenantAddOnFeatures,DeleterUserId,bigint,8,19,0,1
TenantAddOnFeatures,DeletionTime,datetime2,8,27,7,1
TenantAddOnFeatures,TenantId,int,4,10,0,0
TenantAddOnFeatures,AddOnFeatureId,int,4,10,0,0
TenantAddOnFeatures,IsActive,bit,1,1,0,0
TenantAuthority,Id,bigint,8,19,0,0
TenantAuthority,CreationTime,datetime2,8,27,7,0
TenantAuthority,CreatorUserId,bigint,8,19,0,1
TenantAuthority,LastModificationTime,datetime2,8,27,7,1
TenantAuthority,LastModifierUserId,bigint,8,19,0,1
TenantAuthority,IsDeleted,bit,1,1,0,0
TenantAuthority,DeleterUserId,bigint,8,19,0,1
TenantAuthority,DeletionTime,datetime2,8,27,7,1
TenantAuthority,TenantId,int,4,10,0,0
TenantAuthority,AuthorityId,int,4,10,0,0
TenantAuthority,PublishedById,bigint,8,19,0,1
TenantAuthority,PublishedDate,datetime2,8,27,7,1
TenantAuthority,ArchivedDate,datetime2,8,27,7,1
TenantAuthority,IsArchived,bit,1,1,0,0
TenantAuthority,CreatedFromMethod,int,4,10,0,1
TenantAuthority,CreatedFromTemplateStatus,int,4,10,0,1
TenantAuthority,Uuid,uniqueidentifier,16,0,0,0
TenantAuthorityMapping,Id,bigint,8,19,0,0
TenantAuthorityMapping,CreationTime,datetime2,8,27,7,0
TenantAuthorityMapping,CreatorUserId,bigint,8,19,0,1
TenantAuthorityMapping,LastModificationTime,datetime2,8,27,7,1
TenantAuthorityMapping,LastModifierUserId,bigint,8,19,0,1
TenantAuthorityMapping,IsDeleted,bit,1,1,0,0
TenantAuthorityMapping,DeleterUserId,bigint,8,19,0,1
TenantAuthorityMapping,DeletionTime,datetime2,8,27,7,1
TenantAuthorityMapping,TenantId,int,4,10,0,0
TenantAuthorityMapping,TargetAuthorityId,int,4,10,0,0
TenantAuthorityMapping,SimilarityPercentage,float,8,53,0,1
TenantAuthorityMapping,SourceTenantAuthorityId,bigint,8,19,0,1
TenantAuthorityMapping,SourceAuthorityId,int,4,10,0,0
TenantAuthorityMapping,Answer,int,4,10,0,1
TenantAuthorityProvisionMapping,Id,bigint,8,19,0,0
TenantAuthorityProvisionMapping,CreationTime,datetime2,8,27,7,0
TenantAuthorityProvisionMapping,CreatorUserId,bigint,8,19,0,1
TenantAuthorityProvisionMapping,LastModificationTime,datetime2,8,27,7,1
TenantAuthorityProvisionMapping,LastModifierUserId,bigint,8,19,0,1
TenantAuthorityProvisionMapping,IsDeleted,bit,1,1,0,0
TenantAuthorityProvisionMapping,DeleterUserId,bigint,8,19,0,1
TenantAuthorityProvisionMapping,DeletionTime,datetime2,8,27,7,1
TenantAuthorityProvisionMapping,TenantId,int,4,10,0,0
TenantAuthorityProvisionMapping,SourceAuthorityProvisionId,int,4,10,0,0
TenantAuthorityProvisionMapping,TargetAuthorityProvisionId,int,4,10,0,0
TenantAuthorityProvisionMapping,Similarity,float,8,53,0,0
TenantAuthorityProvisionMapping,Answer,int,4,10,0,1
TenantAuthorityProvisionMapping,Confidence,int,4,10,0,1
TenantAuthorityProvisionMapping,ControlImprovement,nvarchar,-1,0,0,1
TenantAuthorityProvisionMapping,Explanation,nvarchar,-1,0,0,1
TenantAuthorityProvisionMapping,MissingObjectives,nvarchar,-1,0,0,1
TenantAuthorityProvisionMapping,ThumbsDown,bit,1,1,0,1
TenantAuthorityProvisionMapping,ThumbsUp,bit,1,1,0,1
TenantClientTemplate,Id,int,4,10,0,0
TenantClientTemplate,ClientTenantId,int,4,10,0,0
TenantClientTemplate,ClientTemplateTenantId,int,4,10,0,0
TenantClientTemplate,TenantId,int,4,10,0,0
TenantClientTemplate,CreationTime,datetime2,8,27,7,0
TenantClientTemplate,CreatorUserId,bigint,8,19,0,1
TenantClientTemplate,LastModificationTime,datetime2,8,27,7,1
TenantClientTemplate,LastModifierUserId,bigint,8,19,0,1
TenantClientTemplate,IsDeleted,bit,1,1,0,0
TenantClientTemplate,DeleterUserId,bigint,8,19,0,1
TenantClientTemplate,DeletionTime,datetime2,8,27,7,1
TenantClientTemplate,JobStatus,int,4,10,0,0
TenantClientTemplate,CopyClientTemplateBackgroundJobLogId,bigint,8,19,0,1
TenantEditions,Id,int,4,10,0,0
TenantEditions,CreationTime,datetime2,8,27,7,0
TenantEditions,CreatorUserId,bigint,8,19,0,1
TenantEditions,LastModificationTime,datetime2,8,27,7,1
TenantEditions,LastModifierUserId,bigint,8,19,0,1
TenantEditions,IsDeleted,bit,1,1,0,0
TenantEditions,DeleterUserId,bigint,8,19,0,1
TenantEditions,DeletionTime,datetime2,8,27,7,1
TenantEditions,TenantId,int,4,10,0,0
TenantEditions,EditionId,int,4,10,0,0
TenantEditions,SubscriptionEndDateUtc,datetime2,8,27,7,1
TenantEditions,IsInTrialPeriod,bit,1,1,0,0
TenantEditions,SubscriptionPaymentType,int,4,10,0,0
TenantEditions,IsActive,bit,1,1,0,0
TenantEditions,MarketplaceItemId,int,4,10,0,1
TenantEditions,SetForCancellation,bit,1,1,0,0
TenantEditions,ExternalPlanId,nvarchar,-1,0,0,1
TenantEditions,ExternalSubscriptionId,nvarchar,-1,0,0,1
TenantEditions,CancellingEditionId,int,4,10,0,1
TenantEditions,MarketplaceItemDownloadEnqueued,bit,1,1,0,0
TenantEmailSentLogs,Id,int,4,10,0,0
TenantEmailSentLogs,CreationTime,datetime2,8,27,7,0
TenantEmailSentLogs,CreatorUserId,bigint,8,19,0,1
TenantEmailSentLogs,LastModificationTime,datetime2,8,27,7,1
TenantEmailSentLogs,LastModifierUserId,bigint,8,19,0,1
TenantEmailSentLogs,IsDeleted,bit,1,1,0,0
